Power_DAC_Load X,Power_DAC_Load Y
7.50000000000001e-08,0.03112970211802829
7.51250000000001e-08,0.03112266257244948
7.525000000000009e-08,0.0311456960331278
7.537500000000009e-08,0.03115867239181489
7.550000000000009e-08,0.03116431441757649
7.562500000000008e-08,0.03116647581784801
7.575000000000008e-08,0.03116713133750973
7.587500000000009e-08,0.03116715327327104
7.600000000000001e-08,0.03116684843577044
7.612500000000007e-08,0.03116629241261296
7.625000000000006e-08,0.03116771793465032
7.637500000000006e-08,0.03114496732759954
7.650000000000006e-08,0.03115796632078985
7.662500000000005e-08,0.03110422864606482
7.675000000000005e-08,0.03019891797129334
7.687500000000004e-08,0.03275105259980356
7.700000000000004e-08,0.03086823691045197
7.712500000000004e-08,0.03082137325919539
7.725000000000003e-08,0.03085190712092716
7.737500000000003e-08,0.03087522585881326
7.750000000000003e-08,0.03088907356757708
7.762500000000002e-08,0.0308970347836303
7.775000000000002e-08,0.03090185947927027
7.787500000000003e-08,0.03090512898434739
7.800000000000001e-08,0.03090754212111281
7.812500000000001e-08,0.03090935077061679
7.825e-08,0.03091071322641218
7.8375e-08,0.03091280100722405
7.849999999999999e-08,0.03091699025844805
7.862499999999999e-08,0.03093185384913434
7.874999999999999e-08,0.03094745378773016
7.887499999999998e-08,0.03094219409220137
7.899999999999998e-08,0.03090641795752382
7.912499999999998e-08,0.03090056809943305
7.924999999999997e-08,0.03090862406389049
7.937499999999997e-08,0.03091414361677185
7.949999999999996e-08,0.03091727341947564
7.962499999999996e-08,0.0309191235792622
7.974999999999996e-08,0.03092034350037822
7.987499999999997e-08,0.03092125592184247
7.999999999999995e-08,0.03092197918493069
8.012499999999994e-08,0.03092256798988956
8.024999999999994e-08,0.03092351234750294
8.037499999999994e-08,0.0309196257878301
8.049999999999993e-08,0.03092272784978853
8.062499999999993e-08,0.03089669607705098
8.074999999999993e-08,0.03045284646812737
8.087499999999992e-08,0.03343364248146808
8.099999999999992e-08,0.03211439330455037
8.112499999999991e-08,0.03153033115609481
8.124999999999991e-08,0.03132123308627122
8.137499999999991e-08,0.0312423178676661
8.14999999999999e-08,0.03120566116232026
8.16249999999999e-08,0.03118527018549513
8.174999999999989e-08,0.03117223499218626
8.18749999999999e-08,0.0311630850064277
8.199999999999989e-08,0.0311564623541317
8.212499999999988e-08,0.0311517962334316
8.224999999999988e-08,0.03114788073551226
8.237499999999988e-08,0.03114724999825206
8.249999999999987e-08,0.03115223938577636
8.262499999999987e-08,0.03118514070955578
8.274999999999986e-08,0.03120000154836837
8.287499999999986e-08,0.03117707967063889
8.299999999999986e-08,0.0310992946599405
8.312499999999985e-08,0.03109900841604368
8.324999999999985e-08,0.03111578038941009
8.337499999999984e-08,0.03112436921224867
8.349999999999984e-08,0.03112791175607857
8.362499999999984e-08,0.03112910604375112
8.374999999999983e-08,0.03112930269042925
8.387499999999984e-08,0.03112908378100145
8.399999999999983e-08,0.03112864191070293
8.412499999999982e-08,0.03112804391418139
8.424999999999982e-08,0.03112854879052418
8.437499999999981e-08,0.03112803266073002
8.449999999999981e-08,0.03109602464035266
8.462499999999981e-08,0.03104395310468782
8.47499999999998e-08,0.0298242834210625
8.48749999999998e-08,0.03221273710165382
8.499999999999979e-08,0.03077753279620969
8.512499999999979e-08,0.0307900374342244
8.524999999999979e-08,0.03083376686176886
8.537499999999978e-08,0.03086279042621207
8.549999999999978e-08,0.03087978533309276
8.562499999999978e-08,0.03088980738093999
8.574999999999977e-08,0.03089603578979953
8.587499999999978e-08,0.03090026125192362
8.599999999999976e-08,0.03090328113487434
8.612499999999976e-08,0.0309053843558889
8.624999999999976e-08,0.03090685590360212
8.637499999999975e-08,0.03090899556404389
8.649999999999975e-08,0.03091317955870371
8.662499999999975e-08,0.03092939086989735
8.674999999999974e-08,0.03094322576169991
8.687499999999974e-08,0.03094207747935262
8.699999999999973e-08,0.03089883945120056
8.712499999999973e-08,0.03089459688007438
8.724999999999973e-08,0.03090361244987938
8.737499999999972e-08,0.0309092690951423
8.749999999999972e-08,0.03091218763286221
8.762499999999971e-08,0.03091371851616248
8.774999999999971e-08,0.03091462373221292
8.787499999999972e-08,0.03091525353712574
