Power_Retimer X,Power_Retimer Y
3.875000000000011e-08,0.02791381076658144
3.887500000000011e-08,0.0196903175249078
3.900000000000012e-08,0.01252432935027086
3.912500000000012e-08,0.004926598242870219
3.925000000000012e-08,0.001846119298781484
3.937500000000013e-08,0.0007302747374055757
3.950000000000013e-08,0.0003120146819992186
3.962500000000013e-08,0.0001555647015763686
3.975000000000013e-08,9.332520453306706e-05
3.987500000000013e-08,6.363541472249541e-05
4.000000000000001e-08,4.808192972488749e-05
4.012500000000014e-08,0.001373644727707993
4.025000000000015e-08,0.06540045960445028
4.037500000000015e-08,0.3460785631244087
4.050000000000015e-08,0.04135542379717367
4.062500000000015e-08,0.06876879117176059
4.075000000000016e-08,0.230927902224621
4.087500000000016e-08,0.1079899606627868
4.100000000000016e-08,0.0184621051127185
4.112500000000016e-08,0.005659215840013047
4.125000000000017e-08,0.001995199205314389
4.137500000000017e-08,0.000769629839862217
4.150000000000017e-08,0.0003217713792334691
4.162500000000018e-08,0.0001585652682096138
4.175000000000018e-08,9.573880085400109e-05
4.187500000000017e-08,6.649061504520802e-05
4.2e-08,5.141782275488308e-05
4.212500000000019e-08,0.001376393530931259
4.225000000000019e-08,0.003976686865968581
4.237500000000019e-08,0.009038542735377093
4.25000000000002e-08,0.03802002543255214
4.26250000000002e-08,0.05666533653984492
4.27500000000002e-08,0.02826342825245598
4.28750000000002e-08,0.02021181820450253
4.300000000000021e-08,0.0126805635694535
4.312500000000021e-08,0.004973673076497141
4.325000000000021e-08,0.001869437414682917
4.337500000000021e-08,0.0007470346959327813
4.350000000000022e-08,0.0003246707386029591
4.362500000000022e-08,0.000165010741291633
4.375000000000022e-08,0.000100861313278191
4.387500000000022e-08,6.964994720515361e-05
4.4e-08,5.298308393062125e-05
4.412500000000023e-08,0.001377332436401328
4.425000000000023e-08,0.07822524458836252
4.437500000000024e-08,0.3952401721847609
4.450000000000024e-08,0.04173362838970525
4.462500000000024e-08,0.07049127862962451
4.475000000000025e-08,0.2589036265012865
4.487500000000025e-08,0.1130248693893047
4.500000000000025e-08,0.01960196882485831
4.512500000000025e-08,0.005931743439062579
4.525000000000026e-08,0.002093146624564123
4.537500000000026e-08,0.000808292593850805
4.550000000000026e-08,0.0003405211646832769
4.562500000000026e-08,0.0001699151152965575
4.575000000000027e-08,0.0001041365416686239
4.587500000000026e-08,7.333265741492216e-05
4.6e-08,5.728290206452099e-05
4.612500000000028e-08,0.0013808495296095
4.625000000000028e-08,0.003995393297619399
4.637500000000028e-08,0.008726662109868112
4.650000000000028e-08,0.0389875603817003
4.662500000000029e-08,0.05695183040459292
4.675000000000029e-08,0.02551675855422864
4.687500000000029e-08,0.01800982623722001
4.70000000000003e-08,0.0109012869162417
4.71250000000003e-08,0.004192445712063402
4.72500000000003e-08,0.001599151088286562
4.73750000000003e-08,0.0006668289664584474
4.750000000000031e-08,0.0003096343414002583
4.762500000000031e-08,0.0001692556012127958
4.775000000000031e-08,0.0001090726464819685
4.787500000000031e-08,7.81906022798156e-05
4.800000000000001e-08,6.080620113966427e-05
4.812500000000032e-08,0.001384823584747939
4.825000000000032e-08,0.03178206453229838
4.837500000000033e-08,0.1866474652427728
4.850000000000033e-08,0.04189675517450501
4.862500000000033e-08,0.0690036718703487
4.875000000000033e-08,0.1446627394764722
4.887500000000034e-08,0.06972794720390882
4.900000000000034e-08,0.01199722271828213
4.912500000000034e-08,0.003835145300660447
4.925000000000035e-08,0.001402291790357459
4.937500000000035e-08,0.0005653067364391704
4.950000000000035e-08,0.0002498596329381875
4.962500000000035e-08,0.000128356363345645
4.975000000000036e-08,7.830458868482939e-05
4.987500000000035e-08,5.378876888938411e-05
5e-08,4.074055522163374e-05
5.012500000000036e-08,0.001364479332641661
5.025000000000037e-08,0.003968687108165657
5.037500000000037e-08,0.008986070605504611
5.050000000000037e-08,0.03796775970065361
5.062500000000038e-08,0.05664716658591609
5.075000000000038e-08,0.0275844090735948
5.087500000000038e-08,0.01919189697185677
5.100000000000038e-08,0.01234253222905026
5.112500000000039e-08,0.004874013070021075
5.125000000000039e-08,0.001817665617188696
5.137500000000039e-08,0.0007100317929700811
5.150000000000039e-08,0.0002965740212731712
5.16250000000004e-08,0.0001433945446805102
5.17500000000004e-08,8.353942550941447e-05
5.18750000000004e-08,5.550741254430159e-05
5.200000000000001e-08,4.118338776609925e-05
5.212500000000041e-08,0.001367266648539055
5.225000000000041e-08,0.06515184804695284
5.237500000000041e-08,0.346410701173438
5.250000000000042e-08,0.04138652441481924
5.262500000000042e-08,0.06877621440197548
5.275000000000042e-08,0.2303863892310154
5.287500000000043e-08,0.1060411363465803
5.300000000000043e-08,0.01836760247645606
5.312500000000043e-08,0.005647997829360748
5.325000000000043e-08,0.001997277678473545
5.337500000000044e-08,0.0007696941421989322
